Price,PriceType,SellerType,Make,Model,Variant,BodyType,Year,Kilometers,Trasmission,DriveTrain,FuelType,Colour,AirConditioning,ANCAPRating,GreenStarRating,CylinderConfigurationParsed
13499,FIXED,Dealer used,Toyota,Hiace,LWB,Van/Minivan,2005,273000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,2.5,4
8999,DRIVE_AWAY,Dealer used,Holden,OMEGA,,Sedan,2011,190064,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,3,0
23990,FIXED,Dealer used,Mazda,GRAND TOURER (4x4),,SUV,2013,71998,Automatic,All Wheel Drive,Diesel,White,TRUE,5,3.5,0
13999,DRIVE_AWAY,Dealer used,Toyota,Hiace,LWB,Van/Minivan,2006,227594,Manual,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4.5,4
37988,DRIVE_AWAY,Dealer demo,Renault,LWB LOW,,Van/Minivan,2018,1250,Manual,Front Wheel Drive,Diesel,Grey,TRUE,3,3.5,0
27988,DRIVE_AWAY,Dealer demo,Renault,LIFE X-TRONIC (4x2),,SUV,2018,1250,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,3.5,0
39988,DRIVE_AWAY,Dealer demo,Renault,LWB LOW,,Van/Minivan,2018,1251,Manual,Front Wheel Drive,Diesel,Grey,TRUE,5,3.5,0
28888,DRIVE_AWAY,Dealer demo,Renault,LIFE X-TRONIC (4x2),,SUV,2018,1250,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,4,0
27999,FIXED,Dealer used,Audi,Q7,3.0 TDI QUATTRO,SUV,2012,162738,Automatic,All Wheel Drive,Diesel,White,TRUE,4,3.5,6
9900,FIXED,Dealer demo,Other,cars.carmodel.null,VTi-L,Other,2019,0,Automatic,Front Wheel Drive,Hybrid / Electric,Other,TRUE,5,4.5,0
9900,FIXED,Dealer demo,Other,cars.carmodel.null,VTi-L,Other,2019,0,Automatic,Front Wheel Drive,Hybrid / Electric,Other,TRUE,5,4.5,0
12990,DRIVE_AWAY,Dealer used,Nissan,Elgrand,1.9 TDI COMFORTLINE,Wagon,2006,105681,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,3,4.5,0
18790,DRIVE_AWAY,Dealer used,Nissan,Elgrand,,Wagon,2010,112887,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5,0
15990,DRIVE_AWAY,Dealer used,Nissan,Elgrand,,Wagon,2006,100253,Automatic,Rear Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4.5,0
5999,FIXED,Dealer used,Ford,TS (4x4),,SUV,2007,214447,Automatic,All Wheel Drive,Petrol - Unleaded,Black,TRUE,5,0,0
8499,FIXED,Dealer used,Hyundai,ACTIVE,,Sedan,2011,201000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4.5,0
9999,FIXED,Dealer used,Mini,Cooper,CLUBMAN CHILLI,Wagon,2008,171775,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,5,2.5,4
13990,FIXED,Dealer used,Volkswagen,(LWB),,Van/Minivan,2005,335788,Manual,Front Wheel Drive,Diesel,Other,TRUE,5,2.5,0
24790,FIXED,Dealer used,Mazda,AKERA (4x4),,SUV,2013,90275,Automatic,All Wheel Drive,Diesel,Silver,TRUE,5,3.5,0
11999,DRIVE_AWAY,Dealer used,Toyota,Tarago,GLX,Wagon,2008,191000,Automatic,Front Wheel Drive,Petrol - Unleaded,Bronze,TRUE,4,3.5,4
5999,DRIVE_AWAY,Dealer used,Nissan,Pulsar,ST,Sedan,2005,150000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,4,3.5,4
6499,DRIVE_AWAY,Dealer used,Mazda,Mazda3,MAXX,Hatchback,2008,238000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,4
5999,DRIVE_AWAY,Dealer used,Holden,Barina,CD,Hatchback,2005,84000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4,4
4999,DRIVE_AWAY,Dealer used,Hyundai,Elantra,GL,Hatchback,2002,181000,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,5,4
9999,DRIVE_AWAY,Dealer used,Volkswagen,Polo,66 TDI COMFORTLINE,Hatchback,2011,83000,Manual,Front Wheel Drive,Diesel,Red,TRUE,5,4,4
6999,DRIVE_AWAY,Dealer used,Suzuki,Swift,LE,Hatchback,2009,217000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,4
57890,FIXED,Dealer used,HSV,GTS,VTi,Sedan,2012,16560,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,4,2.5,8
4999,DRIVE_AWAY,Dealer used,Toyota,Yaris,YR,Hatchback,2008,202212,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4,4
5499,FIXED,Dealer used,Hyundai,Accent,ACTIVE,Hatchback,2012,255000,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,5,4
19888,DRIVE_AWAY,Dealer used,Renault,Megane,ZEN,Sedan,2017,9987,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,5,4
15990,DRIVE_AWAY,Dealer used,Mitsubishi,GLS LWB (4x4),,SUV,2009,255602,Automatic,4x4,Diesel,White,TRUE,3,4,0
14990,DRIVE_AWAY,Dealer used,Toyota,Estima,HYBRID H,Wagon,2006,83089,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,5,0
26999,DRIVE_AWAY,Dealer used,Ford,Ranger,XLT 3.2 (4x4),Ute,2013,200975,Manual,4x4,Diesel,White,TRUE,5,2.5,5
50990,DRIVE_AWAY,Dealer demo,Ford,ST-LINE (AWD),,SUV,2018,2864,Automatic,All Wheel Drive,Diesel,Grey,TRUE,5,3.5,0
46490,DRIVE_AWAY,Dealer demo,Ford,Ranger,XLT 2.0 (4x4),Ute,2018,2476,Automatic,4x4,Diesel,Grey,TRUE,5,2.5,0
41990,DRIVE_AWAY,Dealer demo,Ford,Other,TREND (AWD),SUV,2019,2864,Automatic,All Wheel Drive,Diesel,Silver,TRUE,5,2.5,4
14499,DRIVE_AWAY,Dealer used,Ford,Falcon,V,Ute,2012,85664,Automatic,Rear Wheel Drive,LPG,White,TRUE,5,2.5,0
11999,DRIVE_AWAY,Dealer used,BMW,Z4,3.0i,Coupe (2 door),2004,148954,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,2.5,6
10499,DRIVE_AWAY,Dealer used,Subaru,Impreza,WRX (AWD),Sedan,2009,236553,Manual,All Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,3,4
8999,DRIVE_AWAY,Dealer used,Toyota,Camry,ALTISE,Sedan,2009,144935,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3,4
8999,DRIVE_AWAY,Dealer used,Nissan,Maxima,350 Ti,Sedan,2009,167948,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Other,TRUE,5,2.5,6
7999,DRIVE_AWAY,Dealer used,Holden,Captiva,CX (4x4),SUV,2010,169642,Automatic,4x4,Petrol - Unleaded,Other,TRUE,4,3,6
8999,DRIVE_AWAY,Dealer used,Subaru,Impreza,WRX (AWD),Sedan,2006,248241,Manual,All Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4.5,4
6999,DRIVE_AWAY,Dealer used,Mazda,Mazda3,MAXX,Hatchback,2011,220464,Manual,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,4
15690,DRIVE_AWAY,Dealer used,Mitsubishi,Delica,T5,Van/Minivan,2005,125682,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,3,2.5,0
10499,DRIVE_AWAY,Dealer used,Ford,Falcon,XR6,Sedan,2009,172882,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,2.5,6
18990,FIXED,Dealer used,Nissan,Patrol,DX (4x4),Ute,2000,332013,Manual,4x4,Diesel,Other,FALSE,5,3.5,6
45000,FIXED,Private seller,Alfa Romeo,Other,,Sedan,2007,62000,Automatic,Front Wheel Drive,Petrol - Unleaded,Other,TRUE,5,4,0
10490,FIXED,Dealer used,Skoda,RS 132 TSI,,Hatchback,2012,100366,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,0,4.5,0
8790,FIXED,Dealer used,Subaru,R (AWD),,Sedan,2010,141148,Manual,All Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3.5,0
12990,DRIVE_AWAY,Dealer used,Holden,Cruze,EQUIPE,Hatchback,2016,72332,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3.5,4
8490,DRIVE_AWAY,Dealer used,Holden,5 (4x4),,SUV,2012,180407,Automatic,All Wheel Drive,Diesel,Silver,TRUE,5,3,0
20999,DRIVE_AWAY,Dealer used,Toyota,SR (4x4),,Ute,2014,266310,Automatic,4x4,Diesel,White,TRUE,5,2.5,0
46990,FIXED,Dealer used,Porsche,Boxster,,Other,2008,65768,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,4,3,0
24990,FIXED,Dealer used,Toyota,Other,xDRIVE30d,Wagon,2010,40896,Automatic,4x4,Petrol - Unleaded,Other,TRUE,4,3.5,0
29990,DRIVE_AWAY,Dealer demo,Ford,Focus,TREND,Hatchback,2019,1525,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,2.5,3
4999,FIXED,Dealer used,Toyota,Avensis,VERSO GLX,Wagon,2003,267000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,4
7999,FIXED,Dealer used,Kia,Cerato,S,Sedan,2010,151000,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,4,4.5,4
4999,DRIVE_AWAY,Dealer used,BMW,3,18i EXECUTIVE,Sedan,2000,147962,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,2.5,4
19990,FIXED,Dealer used,Holden,7 LTZ (AWD),,SUV,2015,76381,Automatic,All Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3,0
20990,FIXED,Dealer used,Holden,Calais,,Wagon,2014,145445,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,3,0
21490,FIXED,Dealer used,Mazda,LUXURY (FWD),,SUV,2012,156577,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,3,0
21490,FIXED,Dealer used,Mazda,LUXURY (FWD),,SUV,2012,125957,Automatic,Front Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,4,3,0
21500,FIXED,Dealer used,Hyundai,SE (FWD),,SUV,2015,88692,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,0
10999,FIXED,Dealer used,Volvo,D5,,SUV,2011,185083,Automatic,All Wheel Drive,Diesel,White,TRUE,5,2.5,0
9950,FIXED,Dealer used,Nissan,ST-R (4x4),,Ute,2008,263852,Manual,4x4,Diesel,Other,TRUE,5,3.5,0
27990,DRIVE_AWAY,Dealer used,Toyota,Vellfire,VTi,Wagon,2011,116900,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,2.5,0
24950,FIXED,Dealer used,Chevrolet,Other,132 TSI COMFORTLINE,Other,1978,62000,Automatic,All Wheel Drive,Petrol - Unleaded,Yellow,TRUE,5,4.5,0
7499,DRIVE_AWAY,Dealer used,Ford,Focus,TITANIUM,Hatchback,2011,214119,Automatic,Front Wheel Drive,Diesel,Silver,TRUE,5,3.5,4
7999,FIXED,Dealer used,Hyundai,i20,ELITE,Hatchback,2010,148000,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,3,4
6999,DRIVE_AWAY,Dealer used,Toyota,RAV4,CRUISER L (4x4),SUV,2006,220061,Manual,4x4,Petrol - Unleaded,Black,TRUE,4,3.5,4
10499,FIXED,Dealer used,Renault,1.5 dCi,,Van/Minivan,2012,154352,Manual,Front Wheel Drive,Diesel,White,TRUE,4,3.5,0
7333,DRIVE_AWAY,Dealer used,Subaru,Forester,X,SUV,2008,236802,Automatic,All Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4.5,4
19999,DRIVE_AWAY,Dealer used,Toyota,(4x4) 11 SEAT,,SUV,1995,401000,Manual,4x4,Diesel,White,TRUE,4,5,0
44988,DRIVE_AWAY,Dealer demo,Renault,Other,GLX-R (4x4),Van/Minivan,2015,0,Automatic,Front Wheel Drive,Diesel,White,TRUE,4,3.5,0
29798,DRIVE_AWAY,Dealer demo,Renault,Trafic,SWB LOW (85kW),Van/Minivan,2018,1250,Manual,Front Wheel Drive,Diesel,Green,TRUE,5,4,4
18888,DRIVE_AWAY,Dealer demo,Renault,Clio,LIFE,Hatchback,2018,1250,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,5,5,4
7880,FIXED,Dealer used,Mitsubishi,Pajero,GLS LWB (4x4),SUV,2003,201400,Automatic,4x4,Petrol - Unleaded,Silver,TRUE,4,2.5,6
14990,FIXED,Dealer used,Holden,SV6 Z-SERIES,,Sedan,2012,102155,Manual,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4,0
20780,FIXED,Dealer used,Volkswagen,92 TSI,,Hatchback,2017,43265,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,4.5,0
22600,FIXED,Dealer used,Ford,TITANIUM (RWD),,SUV,2013,156790,Automatic,Rear Wheel Drive,Diesel,Silver,TRUE,5,2.5,0
24990,FIXED,Dealer used,Holden,LTZ (4x4),,SUV,2013,186083,Automatic,4x4,Diesel,Grey,TRUE,5,3.5,0
34990,FIXED,Dealer used,Toyota,GXL (4x2),,SUV,2015,76660,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,3.5,0
9999,FIXED,Dealer used,Toyota,Hilux,SR5 (4x4),Ute,2001,351000,Manual,4x4,Diesel,Other,TRUE,5,4.5,4
37990,FIXED,Dealer used,Chrysler,SRT8,,Sedan,2014,65916,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,3,0
5499,FIXED,Dealer used,Toyota,RAV4,CRUISER (4x4),SUV,2001,243000,Automatic,4x4,Petrol - Unleaded,Grey,TRUE,5,2.5,4
13990,DRIVE_AWAY,Dealer used,Toyota,Corolla,LEVIN ZR,Hatchback,2014,156700,Manual,Front Wheel Drive,Petrol - Unleaded,Bronze,TRUE,5,4.5,4
21990,FIXED,Dealer used,Holden,Commodore,SV6 STORM,Wagon,2014,144136,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4,6
15990,DRIVE_AWAY,Dealer used,Holden,Caprice,All Others,Sedan,2010,128850,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3,6
9990,DRIVE_AWAY,Dealer used,Toyota,LandCruiser,GXL (4x4),SUV,1999,475117,Automatic,4x4,Petrol - Unleaded,White,TRUE,5,5,6
8999,FIXED,Dealer used,Ford,LX TDCi,,Wagon,2012,160035,Automatic,Front Wheel Drive,Diesel,White,TRUE,5,3.5,0
6290,FIXED,Dealer used,Holden,SRi,,Coupe (2 door),2008,139618,Manual,Front Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,3.5,0
6499,DRIVE_AWAY,Dealer used,Holden,Barina,SR (4x4),Sedan,2011,137910,Automatic,Front Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,4,3.5,4
4999,DRIVE_AWAY,Dealer used,Volkswagen,Polo,PACIFIC,Hatchback,2009,213471,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,5,4
4999,FIXED,Dealer used,Toyota,Camry,SPORTIVO,Sedan,2003,205000,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4,4
21669,FIXED,Dealer used,Nissan,Navara,ST (4x4),Ute,2015,211000,Automatic,4x4,Diesel,White,TRUE,5,3.5,4
17338,FIXED,Dealer used,Volkswagen,Caddy,,Van/Minivan,2013,129000,Automatic,Front Wheel Drive,Diesel,White,TRUE,5,3.5,0
7499,FIXED,Dealer used,Great Wall,V240,(4x2),Ute,2011,101412,Manual,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,3,3,4
48480,DRIVE_AWAY,Dealer used,Infiniti,Q60,RED SPORT,Coupe (2 door),2017,44640,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,5,5,6
9900,FIXED,Private seller,Alfa Romeo,2.0L,,Sedan,1983,19000,Manual,Rear Wheel Drive,Petrol - Leaded,White,FALSE,5,2.5,0
4200,DRIVE_AWAY,Dealer used,Holden,Calais,All Others,Sedan,2007,297739,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4,6
5999,DRIVE_AWAY,Dealer used,Holden,Commodore,OMEGA (D&amp;#47;FUEL),Sedan,2008,264524,Automatic,Rear Wheel Drive,LPG,Silver,TRUE,5,2.5,6
19990,FIXED,Dealer used,Mercedes-Benz,E250,7 LX (4x4),Sedan,2009,104373,Automatic,Rear Wheel Drive,Petrol - Unleaded,Other,TRUE,5,3,0
7488,DRIVE_AWAY,Dealer used,Volvo,C70,,Convertible,2004,102407,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3.5,0
4500,FIXED,Dealer used,Subaru,All Others,,SUV,2001,177000,Manual,All Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5,0
3500,FIXED,Dealer used,Toyota,CSi,,Sedan,2001,199000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5,0
750,FIXED,Dealer used,Ford,Falcon,FORTE,Sedan,2002,365624,Automatic,Rear Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,5,4.5,6
12990,FIXED,Dealer used,Holden,All Others,,Sedan,2002,24034,Automatic,Rear Wheel Drive,Petrol - Unleaded,Gold,TRUE,5,2.5,0
33990,DRIVE_AWAY,Dealer used,Nissan,X-trail,ST-L (2WD),SUV,2019,172,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5,4
29500,FIXED,Private seller,Toyota,SR (4x4),,Ute,2015,99999,Automatic,4x4,Diesel,Blue,FALSE,5,3.5,0
6999,FIXED,Dealer used,Subaru,2.5i HERITAGE,,Wagon,2009,229000,Automatic,All Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5,0
15990,DRIVE_AWAY,Dealer used,Holden,SV6 Z-SERIES,,Ute,2013,154007,Manual,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4,0
7590,DRIVE_AWAY,Dealer used,Holden,V6,,Sedan,2004,284110,Automatic,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5,0
8500,DRIVE_AWAY,Dealer used,Nissan,DX (4x2),,Ute,2011,347000,Manual,Rear Wheel Drive,Diesel,White,TRUE,3,3,0
4500,FIXED,Dealer used,Mazda,Premacy,,Hatchback,2002,226000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4,0
6999,DRIVE_AWAY,Dealer used,Honda,LIMITED EDITION,,Sedan,2010,224000,Automatic,Front Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,4,4.5,0
15800,FIXED,Dealer used,Mazda,CX-7,LUXURY SPORTS (4x4),SUV,2010,82308,Automatic,All Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3,4
29490,DRIVE_AWAY,Dealer used,Holden,Commodore,SS,Sedan,2016,90888,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Blue,TRUE,5,3,8
9500,FIXED,Dealer used,Nissan,Navara,ST-R (4x4),Ute,2009,217622,Manual,4x4,Diesel,White,TRUE,4,2.5,4
9990,FIXED,Dealer used,Toyota,Tarago,GLi,Wagon,2004,171000,Automatic,Front Wheel Drive,Petrol - Unleaded,Green,TRUE,5,3.5,4
9999,DRIVE_AWAY,Dealer used,Volkswagen,92 TSI COMFORTLINE,,Wagon,2015,170078,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,4.5,0
4490,DRIVE_AWAY,Dealer used,Holden,Vectra,EQUIPE,Sedan,2001,139603,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,4
65999,DRIVE_AWAY,Dealer used,Audi,Q7,3.0 TDI QUATTRO,SUV,2016,45702,Automatic,All Wheel Drive,Diesel,Grey,TRUE,4,4.5,6
50490,DRIVE_AWAY,Dealer demo,Ford,Ranger,XLT 2.0 (4x4),Ute,2019,1511,Automatic,4x4,Diesel,Silver,TRUE,5,5,0
4499,DRIVE_AWAY,Dealer used,Mercedes-Benz,KOMPRESSOR CLASSIC,,Sedan,2000,647001,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,4,3,0
14500,FIXED,Dealer used,Ford,F350,(4x4),Ute,1987,94238,Manual,4x4,Petrol - Unleaded,Other,FALSE,2,2.5,8
10989,DRIVE_AWAY,Dealer used,Nissan,Dualis,ST (4x4),SUV,2010,136110,Automatic,All Wheel Drive,Petrol - Unleaded,White,TRUE,4,3.5,4
37990,DRIVE_AWAY,Dealer used,Nissan,Navara,RX (4x4),Ute,2019,2025,Automatic,4x4,Diesel,Silver,TRUE,5,4.5,4
37888,DRIVE_AWAY,Dealer used,Toyota,GXL (4x4),,SUV,2017,95923,Automatic,All Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,0
8990,DRIVE_AWAY,Dealer used,Ford,Ranger,XL (4x2),Ute,2008,301308,Manual,Rear Wheel Drive,Diesel,White,TRUE,5,3.5,4
5499,DRIVE_AWAY,Dealer used,Mazda,Mazda2,MAXX,Hatchback,2009,164542,Manual,Front Wheel Drive,Petrol - Unleaded,Green,TRUE,0,0,4
26990,DRIVE_AWAY,Dealer used,Nissan,Skyline,1.9 TDI COMFORTLINE,Wagon,2012,95610,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,3,4.5,0
12990,DRIVE_AWAY,Dealer used,Nissan,Elgrand,1.9 TDI COMFORTLINE,Wagon,2005,113680,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,3,4.5,0
38990,FIXED,Dealer used,Nissan,Navara,ST-X (4x4),Ute,2017,51486,Automatic,4x4,Diesel,Black,TRUE,5,3.5,4
10999,DRIVE_AWAY,Dealer used,Ford,Territory,TURBO (4x4),SUV,2007,189045,Automatic,All Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,2.5,6
29990,FIXED,Dealer used,Toyota,GRANDE (4x2),,SUV,2014,141000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5,0
25990,DRIVE_AWAY,Dealer used,Mazda,CX-5,MAXX SPORT (4x4),SUV,2016,114027,Automatic,All Wheel Drive,Diesel,White,TRUE,5,3.5,4
5990,DRIVE_AWAY,Dealer used,Holden,Rodeo,DX,Ute,2007,278887,Manual,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5,4
19990,DRIVE_AWAY,Dealer used,Holden,Astra,LT (5YR),Sedan,2018,8442,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,2.5,4
20990,DRIVE_AWAY,Dealer used,Holden,Trax,LS (5YR),SUV,2018,3033,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,2.5,4
8990,DRIVE_AWAY,Dealer used,Holden,Commodore,OMEGA V,Sedan,2006,200370,Automatic,Rear Wheel Drive,Petrol - Unleaded,Black,TRUE,5,3.5,6
5990,DRIVE_AWAY,Dealer used,Toyota,Camry,ALTISE,Sedan,2003,202993,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,5,4
26990,DRIVE_AWAY,Dealer used,Mitsubishi,Outlander,ES 7 SEAT (2WD),SUV,2018,26337,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5,4
8990,DRIVE_AWAY,Dealer used,Toyota,Aurion,SPORTIVO SX6,Sedan,2007,170740,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,4,3,6
7999,DRIVE_AWAY,Dealer used,Toyota,Camry,ALTISE,Sedan,2008,176109,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,3,4
7990,DRIVE_AWAY,Dealer used,Toyota,Avensis,VERSO GLX,Wagon,2005,251401,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,3,4
4999,FIXED,Dealer used,Peugeot,XSR HDi,,Hatchback,2005,188982,Manual,Front Wheel Drive,Diesel,Burgundy,TRUE,4,3.5,0
5999,FIXED,Dealer used,Toyota,Hilux,,Ute,1999,0,Manual,Rear Wheel Drive,Diesel,White,FALSE,5,3,0
9999,FIXED,Dealer used,Holden,Rodeo,LX (4x4),Ute,2007,268057,Manual,4x4,Diesel,Silver,TRUE,5,4,4
16980,DRIVE_AWAY,Dealer used,Kia,Sportage,Si PREMIUM (FWD),SUV,2015,119305,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4,4
49990,DRIVE_AWAY,Dealer used,Ssangyong,Rexton,,Wagon,2019,7300,Automatic,4x4,Diesel,Black,TRUE,5,4,0
17999,FIXED,Dealer used,Toyota,GTS,,Coupe (2 door),2012,143483,Manual,Rear Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,4,0
18990,DRIVE_AWAY,Dealer used,Ford,Falcon,GRANDE (FWD),Ute,2010,87161,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,4,2.5,6
5249,DRIVE_AWAY,Dealer used,BMW,1,20i,Hatchback,2004,235000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4,4
10690,DRIVE_AWAY,Dealer used,Holden,Captiva,7 SX (FWD),SUV,2011,139628,Automatic,Front Wheel Drive,Diesel,White,TRUE,5,3,4
3999,FIXED,Dealer used,Volkswagen,Polo,PACIFIC,Hatchback,2009,264572,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,5,3.5,4
4200,DRIVE_AWAY,Dealer used,Holden,Berlina,EURO LUXURY NAVI,Wagon,2005,194933,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4,6
6499,FIXED,Dealer used,Mazda,Mazda2,MAXX,Sedan,2010,130000,Manual,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4,4
6690,FIXED,Dealer used,Ford,(LPG),,Ute,2008,320012,Automatic,Rear Wheel Drive,LPG,White,TRUE,5,2.5,0
56988,DRIVE_AWAY,Dealer demo,Isuzu,LS-T (4x4),,Ute,2019,29,Automatic,4x4,Diesel,White,TRUE,5,3.5,0
47988,DRIVE_AWAY,Dealer demo,Isuzu,LS-M (4x4),,SUV,2019,2985,Automatic,4x4,Diesel,White,TRUE,5,3,0
9999,FIXED,Dealer used,Volvo,3.2,,SUV,2007,165250,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Gold,TRUE,5,2.5,0
24999,DRIVE_AWAY,Dealer used,Ford,Ranger,XL 2.2 (4x2),Ute,2017,9359,Manual,Rear Wheel Drive,Diesel,White,TRUE,5,2.5,4
10999,FIXED,Dealer used,BMW,23i,,Sedan,2007,143850,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Bronze,TRUE,5,4,0
10990,DRIVE_AWAY,Dealer used,Ford,TX (RWD),,SUV,2009,148270,Automatic,Rear Wheel Drive,Petrol - Unleaded,Black,TRUE,5,3.5,0
8289,DRIVE_AWAY,Dealer used,Hyundai,SX,,Hatchback,2009,127568,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,4,3.5,0
